measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,409,Non-communicable diseases,2,Percent,2016,0.904682669436,0.921007672286,0.88576503485
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,410,Neoplasms,1,Number,2016,346898.425766,450255.087402,254197.878429
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,410,Neoplasms,1,Number,2016,322538.592821,416853.051573,237925.581837
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,410,Neoplasms,2,Percent,2016,0.0177139537851,0.0201769461983,0.0163643042053
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,410,Neoplasms,2,Percent,2016,0.0137511582574,0.0147536096495,0.012790947176
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,411,Esophageal cancer,1,Number,2016,3944.40399969,5114.31031555,2805.57459573
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,411,Esophageal cancer,1,Number,2016,1123.61723051,1467.4333323,799.445056937
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,411,Esophageal cancer,2,Percent,2016,0.000201723604339,0.000234066270396,0.000167102833451
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,411,Esophageal cancer,2,Percent,2016,4.78953878504e-05,5.37496710799e-05,4.06907720672e-05
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,414,Stomach cancer,1,Number,2016,5249.31676545,6692.10079437,3837.80995076
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,414,Stomach cancer,1,Number,2016,3547.9215767,4621.47985107,2594.45808358
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,414,Stomach cancer,2,Percent,2016,0.000268171364039,0.000296544619332,0.000237793443703
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,414,Stomach cancer,2,Percent,2016,0.000151280866646,0.000165740356268,0.000135367276207
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,417,Liver cancer,1,Number,2016,5946.3927287,7816.40382561,4226.45628592
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,417,Liver cancer,1,Number,2016,2177.68201535,2871.24596772,1546.77790425
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,417,Liver cancer,2,Percent,2016,0.000303385221572,0.000335305436257,0.000267501827956
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,417,Liver cancer,2,Percent,2016,9.27868796866e-05,0.000104440876241,7.95590125784e-05
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,418,Liver cancer due to hepatitis B,1,Number,2016,1013.83085874,1511.66294701,642.633940821
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,418,Liver cancer due to hepatitis B,1,Number,2016,258.845796736,377.511262643,165.626010408
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,418,Liver cancer due to hepatitis B,2,Percent,2016,5.16677901959e-05,6.99343955791e-05,3.83621174844e-05
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,418,Liver cancer due to hepatitis B,2,Percent,2016,1.10171087421e-05,1.4906964956e-05,7.98222469409e-06
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,419,Liver cancer due to hepatitis C,1,Number,2016,2169.46226408,2891.29379214,1555.346261
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,419,Liver cancer due to hepatitis C,1,Number,2016,1015.82366412,1344.02122223,716.634055381
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,419,Liver cancer due to hepatitis C,2,Percent,2016,0.000110712216956,0.000126052323929,9.54512226877e-05
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,419,Liver cancer due to hepatitis C,2,Percent,2016,4.32839659534e-05,5.0014795563e-05,3.62914678751e-05
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,420,Liver cancer due to alcohol use,1,Number,2016,1014.06170129,1354.57638349,704.577592408
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,420,Liver cancer due to alcohol use,1,Number,2016,620.430485149,846.288903191,422.946295635
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,420,Liver cancer due to alcohol use,2,Percent,2016,5.1749346628e-05,6.02523685531e-05,4.34024387722e-05
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,420,Liver cancer due to alcohol use,2,Percent,2016,2.6446129065e-05,3.20092337028e-05,2.1513002642e-05
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,421,Liver cancer due to other causes,1,Number,2016,1749.03790459,2306.03291037,1241.75209157
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,421,Liver cancer due to other causes,1,Number,2016,282.582069342,378.25318083,198.630621337
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,421,Liver cancer due to other causes,2,Percent,2016,8.92558677925e-05,0.000102502980089,7.68430757514e-05
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,421,Liver cancer due to other causes,2,Percent,2016,1.20396759261e-05,1.39209378879e-05,1.01454645066e-05
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,423,Larynx cancer,1,Number,2016,5575.75469153,7263.37886987,4100.36252777
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,423,Larynx cancer,1,Number,2016,1128.82354008,1495.68393873,814.692611432
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,423,Larynx cancer,2,Percent,2016,0.000284538058474,0.000308034840837,0.000260818270486
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,423,Larynx cancer,2,Percent,2016,4.8049061162e-05,5.20771732648e-05,4.44401398861e-05
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2016,31663.9432528,40077.4929873,23544.1514539
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2016,29098.0115916,36883.1117611,21437.3499179
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,2016,0.00162151944501,0.00184688612067,0.001392918705
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,2016,0.00124323903802,0.00138834271683,0.00109043554043
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,429,Breast cancer,1,Number,2016,1738.26439828,2397.86272716,1203.77728104
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,429,Breast cancer,1,Number,2016,115060.754877,153651.626456,82455.5004921
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,429,Breast cancer,2,Percent,2016,8.85882136331e-05,0.000102130072657,7.63134512202e-05
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,429,Breast cancer,2,Percent,2016,0.00490391449986,0.00552411866073,0.00434562361022
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,432,Cervical cancer,1,Number,2016,6994.48893753,9260.25069141,4972.89325624
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,432,Cervical cancer,2,Percent,2016,0.000297701226022,0.000322778956299,0.000272942685103
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,435,Uterine cancer,1,Number,2016,27657.122987,36708.4844158,20007.3814488
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,435,Uterine cancer,2,Percent,2016,0.00117799424253,0.00129549851629,0.00106265677874
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,579,Conduct disorder,1,Number,2016,152812.159898,228651.292401,95327.5683085
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,579,Conduct disorder,1,Number,2016,86167.3698092,131799.393547,52390.0512692
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,579,Conduct disorder,2,Percent,2016,0.00777116112903,0.0103763892925,0.00566414847298
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,579,Conduct disorder,2,Percent,2016,0.0036587174107,0.00497356073633,0.00261665471146
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,582,Idiopathic developmental intellectual disability,1,Number,2016,49927.5940146,84729.8555501,22680.6175878
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,582,Idiopathic developmental intellectual disability,1,Number,2016,44376.2365716,72893.6894044,21779.3065327
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,582,Idiopathic developmental intellectual disability,2,Percent,2016,0.00253463314367,0.00401182469609,0.00129379526225
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,582,Idiopathic developmental intellectual disability,2,Percent,2016,0.00188277078683,0.0029242673194,0.00104870978907
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,585,Other mental and substance use disorders,1,Number,2016,359356.542232,511584.944791,248332.161693
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,585,Other mental and substance use disorders,1,Number,2016,206725.254243,295080.884347,141300.605518
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,585,Other mental and substance use disorders,2,Percent,2016,0.0183553244782,0.02308386392,0.0142775631641
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,585,Other mental and substance use disorders,2,Percent,2016,0.00881967333961,0.0112173897731,0.00683234095741
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,586,"Diabetes, urogenital, blood, and endocrine diseases",1,Number,2016,1804353.31351,2394284.6531,1297579.7856
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,586,"Diabetes, urogenital, blood, and endocrine diseases",1,Number,2016,1967731.37046,2615907.20033,1422587.91991
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,586,"Diabetes, urogenital, blood, and endocrine diseases",2,Percent,2016,0.091968557917,0.0994310518154,0.0841331570116
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,586,"Diabetes, urogenital, blood, and endocrine diseases",2,Percent,2016,0.0837703734622,0.0916141836851,0.0758912374519
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,587,Diabetes mellitus,1,Number,2016,1121419.10272,1532998.29595,782927.627779
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,587,Diabetes mellitus,1,Number,2016,1021516.79122,1400362.94097,704138.362022
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,587,Diabetes mellitus,2,Percent,2016,0.0570681013667,0.0644871536726,0.0494566144552
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,587,Diabetes mellitus,2,Percent,2016,0.043416885363,0.0490941558244,0.0374569751925
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,588,Acute glomerulonephritis,1,Number,2016,75.4773491913,112.837744074,46.7192165644
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,588,Acute glomerulonephritis,1,Number,2016,76.0414750311,114.214715249,47.496001511
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,588,Acute glomerulonephritis,2,Percent,2016,3.83347923587e-06,4.9029185551e-06,2.88075674515e-06
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,588,Acute glomerulonephritis,2,Percent,2016,3.22673875459e-06,4.16414380632e-06,2.41692675318e-06
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,589,Chronic kidney disease,1,Number,2016,335223.957442,423072.188671,249761.780575
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,589,Chronic kidney disease,1,Number,2016,388224.188901,483021.223471,292199.4063
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,589,Chronic kidney disease,2,Percent,2016,0.0172030581411,0.0204157921249,0.0142141097031
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,589,Chronic kidney disease,2,Percent,2016,0.0166263615982,0.0193840256107,0.0141466979922
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,729,Exposure to forces of nature,1,Number,2016,3149.21274057,8218.95838487,799.682001277
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,729,Exposure to forces of nature,1,Number,2016,1958.63519451,5730.94505398,413.414456046
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,729,Exposure to forces of nature,2,Percent,2016,0.000159551784928,0.000375606579337,4.42326704511e-05
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,729,Exposure to forces of nature,2,Percent,2016,8.2982060773e-05,0.000222109502499,1.85454038317e-05
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,837,Thalassemias trait,1,Number,2016,9022.73648991,15924.1011226,4989.49764457
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,837,Thalassemias trait,1,Number,2016,30006.5933121,45323.6120795,19184.7861493
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,837,Thalassemias trait,2,Percent,2016,0.000460659868948,0.000750676353687,0.000272148404739
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,837,Thalassemias trait,2,Percent,2016,0.00127675215691,0.0017438799669,0.000922280513956
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,838,Sickle cell trait,1,Number,2016,5463.64379108,9771.82987213,2951.39850691
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,838,Sickle cell trait,1,Number,2016,15513.5933687,24273.5016395,9637.68389113
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,838,Sickle cell trait,2,Percent,2016,0.000279055225566,0.000462720848528,0.000160366457585
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,838,Sickle cell trait,2,Percent,2016,0.000660605613619,0.000955199141814,0.000452813628882
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,839,G6PD trait,1,Number,2016,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,839,G6PD trait,1,Number,2016,30.1132581854,42.1222242632,20.2341310709
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,839,G6PD trait,2,Percent,2016,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,839,G6PD trait,2,Percent,2016,1.2780578092e-06,1.51058378791e-06,1.08586293102e-06
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,590,Chronic kidney disease due to diabetes mellitus,1,Number,2016,194056.472734,247469.544264,141283.530953
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,590,Chronic kidney disease due to diabetes mellitus,1,Number,2016,204254.137947,260780.272711,150999.611323
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,590,Chronic kidney disease due to diabetes mellitus,2,Percent,2016,0.00996153474827,0.012005715748,0.00797914531898
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,590,Chronic kidney disease due to diabetes mellitus,2,Percent,2016,0.00875013443914,0.0104403147425,0.00719810593621
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,591,Chronic kidney disease due to hypertension,1,Number,2016,59467.6128998,78124.4878767,41580.2719818
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,591,Chronic kidney disease due to hypertension,1,Number,2016,80136.2217884,104266.027444,57020.2978554
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,591,Chronic kidney disease due to hypertension,2,Percent,2016,0.00305140381344,0.00382403036948,0.0024174276602
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,591,Chronic kidney disease due to hypertension,2,Percent,2016,0.00343057850262,0.00415806756704,0.00275587405698
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,592,Chronic kidney disease due to glomerulonephritis,1,Number,2016,31819.3028723,42427.2329162,23219.8999685
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,592,Chronic kidney disease due to glomerulonephritis,1,Number,2016,43158.364531,56858.3960716,31128.0208963
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,592,Chronic kidney disease due to glomerulonephritis,2,Percent,2016,0.00163177580229,0.00207408358285,0.00127846192017
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,592,Chronic kidney disease due to glomerulonephritis,2,Percent,2016,0.00184787282639,0.00228631394178,0.00147704187003
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,593,Chronic kidney disease due to other causes,1,Number,2016,49880.5689366,66422.9286358,35444.5012443
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,593,Chronic kidney disease due to other causes,1,Number,2016,60675.4646339,80827.9492087,43556.0571517
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,593,Chronic kidney disease due to other causes,2,Percent,2016,0.00255834377713,0.00323532078817,0.00200550454337
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,593,Chronic kidney disease due to other causes,2,Percent,2016,0.00259777583007,0.00320659283245,0.00206356161078
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,594,Urinary diseases and male infertility,1,Number,2016,243731.312283,344643.904054,161692.302427
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,594,Urinary diseases and male infertility,1,Number,2016,24099.4995856,33637.838718,16087.6591675
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,594,Urinary diseases and male infertility,2,Percent,2016,0.0124023819009,0.0147703584592,0.00990246860033
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,594,Urinary diseases and male infertility,2,Percent,2016,0.00102474620322,0.00124144163222,0.000847199936132
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,595,Urinary tract infections,1,Number,2016,2345.74716665,3445.58020083,1492.49638379
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,595,Urinary tract infections,1,Number,2016,11547.3536865,17165.0732867,7303.85115256
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,595,Urinary tract infections,2,Percent,2016,0.000119393307926,0.000156724408697,8.71939473731e-05
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,595,Urinary tract infections,2,Percent,2016,0.000490888494038,0.000648526338588,0.000356982670847
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,596,Urolithiasis,1,Number,2016,8791.4205929,11899.7755098,6022.58563776
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,596,Urolithiasis,1,Number,2016,6548.09985973,8891.09192044,4531.13982376
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,596,Urolithiasis,2,Percent,2016,0.000448101703934,0.000531343601031,0.000376500517256
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,596,Urolithiasis,2,Percent,2016,0.000278581929759,0.000327824331613,0.000233494089953
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,597,Benign prostatic hyperplasia,1,Number,2016,225225.233451,315495.653911,148237.316079
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,597,Benign prostatic hyperplasia,1,Number,2016,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,597,Benign prostatic hyperplasia,2,Percent,2016,0.0114587431718,0.0137232004344,0.00908904105653
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,597,Benign prostatic hyperplasia,2,Percent,2016,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,598,Male infertility,1,Number,2016,3843.49258704,7717.5474196,1607.28065086
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,598,Male infertility,2,Percent,2016,0.000196535662103,0.000384756230968,8.5059666606e-05
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,602,Other urinary diseases,1,Number,2016,3525.41848481,4739.95190423,2419.60662932
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,602,Other urinary diseases,1,Number,2016,6004.04603939,8387.66426936,4002.70831839
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,602,Other urinary diseases,2,Percent,2016,0.00017960805517,0.000206009212559,0.000155665858498
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,602,Other urinary diseases,2,Percent,2016,0.00025527577942,0.000310404361064,0.000211115263962
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,603,Gynecological diseases,1,Number,2016,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,603,Gynecological diseases,1,Number,2016,354526.519277,517899.777394,236665.785825
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,603,Gynecological diseases,2,Percent,2016,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,603,Gynecological diseases,2,Percent,2016,0.015075170229,0.0190857675155,0.0119203877788
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,604,Uterine fibroids,1,Number,2016,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,604,Uterine fibroids,1,Number,2016,38737.3458406,71447.1824297,19719.5818154
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,604,Uterine fibroids,2,Percent,2016,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,604,Uterine fibroids,2,Percent,2016,0.00165350549283,0.00285439774815,0.000879881184955
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,605,Polycystic ovarian syndrome,1,Number,2016,29684.9391667,55724.5838623,13906.5279346
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,605,Polycystic ovarian syndrome,2,Percent,2016,0.00126756821148,0.00224127116912,0.000628341569052
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,606,Female infertility,1,Number,2016,1355.95606136,3517.43461522,395.118046258
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,606,Female infertility,2,Percent,2016,5.80122308007e-05,0.000154783175719,1.7552959334e-05
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,607,Endometriosis,1,Number,2016,25099.8317412,35451.0628173,16817.215931
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,607,Endometriosis,2,Percent,2016,0.00106693830775,0.00131438770865,0.000849743778651
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,608,Genital prolapse,1,Number,2016,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,608,Genital prolapse,1,Number,2016,27813.9854883,49954.6948968,13443.2062391
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,608,Genital prolapse,2,Percent,2016,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,608,Genital prolapse,2,Percent,2016,0.00118589258944,0.00203052000411,0.000613817022407
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,609,Premenstrual syndrome,1,Number,2016,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,609,Premenstrual syndrome,1,Number,2016,174338.307451,267685.823252,108419.228945
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,609,Premenstrual syndrome,2,Percent,2016,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,609,Premenstrual syndrome,2,Percent,2016,0.0073982351199,0.00987411914767,0.00530980427471
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,612,Other gynecological diseases,1,Number,2016,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,612,Other gynecological diseases,1,Number,2016,57496.1535275,80834.6301929,38233.6023944
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,612,Other gynecological diseases,2,Percent,2016,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,612,Other gynecological diseases,2,Percent,2016,0.00244501827683,0.00302831339578,0.0019710601292
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,613,Hemoglobinopathies and hemolytic anemias,1,Number,2016,19685.1601048,32744.0970571,11721.1969503
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,613,Hemoglobinopathies and hemolytic anemias,1,Number,2016,51384.0030811,77070.2590425,33457.217828
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,613,Hemoglobinopathies and hemolytic anemias,2,Percent,2016,0.00100448511453,0.00152360477706,0.000661517838658
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,613,Hemoglobinopathies and hemolytic anemias,2,Percent,2016,0.00218673481083,0.00296108091201,0.00160889149103
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,614,Thalassemias,1,Number,2016,310.799152874,463.592694423,201.574964826
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,614,Thalassemias,1,Number,2016,436.640431672,619.876378195,290.49888872
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,614,Thalassemias,2,Percent,2016,1.58132788633e-05,2.05921799753e-05,1.20886326604e-05
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,614,Thalassemias,2,Percent,2016,1.85502263422e-05,2.26407641335e-05,1.52391448256e-05
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,615,Sickle cell disorders,1,Number,2016,1710.42598581,2273.97587748,1229.04493849
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,615,Sickle cell disorders,1,Number,2016,2273.43788225,3016.13630957,1630.57965405
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,615,Sickle cell disorders,2,Percent,2016,8.71399267896e-05,9.50082013839e-05,7.86490837987e-05
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,615,Sickle cell disorders,2,Percent,2016,9.67116496835e-05,0.000104917523944,8.80709928872e-05
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,616,G6PD deficiency,1,Number,2016,142.325423625,236.787066055,85.099294851
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,616,G6PD deficiency,1,Number,2016,282.631867706,392.441801273,189.189708122
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,616,G6PD deficiency,2,Percent,2016,7.25529752383e-06,1.08185074681e-05,4.91762919556e-06
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,616,G6PD deficiency,2,Percent,2016,1.19933442129e-05,1.38404843876e-05,1.02590216722e-05
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,618,Other hemoglobinopathies and hemolytic anemias,1,Number,2016,3035.22926145,4407.31924341,2039.22062699
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,618,Other hemoglobinopathies and hemolytic anemias,1,Number,2016,2840.99296051,4047.03810577,1938.06183141
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,618,Other hemoglobinopathies and hemolytic anemias,2,Percent,2016,0.000154561516839,0.000197300197475,0.000123368155565
3,YLDs (Years Lived with Disability),102,United States,2,Female,22,All Ages,618,Other hemoglobinopathies and hemolytic anemias,2,Percent,2016,0.000120843762247,0.000146454292102,0.000101035464042
3,YLDs (Years Lived with Disability),102,United States,1,Male,22,All Ages,619,"Endocrine, metabolic, blood, and immune disorders",1,Number,2016,84218.3036089,114980.358414,56912.4986238
